time,DEVICE VOLTAGE B2|XI2,DEVICE VOLTAGE B2|XI4,DEVICE VOLTAGE B2|XI6,DEVICE VOLTAGE B1|XI10
2.7020000000000001e-10,-1.3595357335122569e-06,-1.3691745826912332e-06,-1.8326502039123933e-06,9.7051301883040067e-05
2.7040000000000002e-10,-1.1785293226575471e-06,-1.3180250151408338e-06,-1.5062373495050514e-06,1.0216355176013005e-04
2.7060000000000003e-10,-9.7242519841632445e-07,-1.2369954989506041e-06,-1.1471991943254140e-06,1.0791967386190833e-04
2.7079999999999999e-10,-7.4654918789622945e-07,-1.1281095604048070e-06,-7.6621755420208132e-07,1.1452183624562510e-04
2.7099999999999999e-10,-5.0666864586526145e-07,-9.9423794170889737e-07,-3.7435908470433763e-07,1.2219332781409218e-04
2.7120000000000000e-10,-2.5876565583234629e-07,-8.3897189214174655e-07,1.7449563105070259e-08,1.3118204405360368e-04
2.7140000000000001e-10,-8.8135904418881124e-09,-6.6646446775203911e-07,3.9890948095607423e-07,1.4176665292386733e-04
2.7160000000000002e-10,2.3742944388853954e-07,-4.8125192199533437e-07,7.6076609112423994e-07,1.5426456593756858e-04
2.7180000000000003e-10,4.7459904579866171e-07,-2.8806794879705872e-07,1.0951283154634469e-06,1.6904043725014673e-04
2.7199999999999999e-10,6.9786672306391204e-07,-9.1662961567676064e-08,1.3956739703434493e-06,1.8651310736689271e-04
2.7220000000000000e-10,9.0304129924238829e-07,1.0336105447263789e-07,1.6577359124995034e-06,2.0715739065875488e-04
2.7240000000000001e-10,1.0866285585864144e-06,2.9269199424717029e-07,1.8782741048643107e-06,2.3149443138527291e-04
2.7260000000000002e-10,1.2458514398895825e-06,4.7242009299241435e-07,2.0557480938019517e-06,2.6005997058285436e-04
2.7280000000000003e-10,1.3786357499805124e-06,6.3911897586547747e-07,2.1899115440212719e-06,2.9333338079656789e-04
2.7299999999999999e-10,1.4835682249304119e-06,7.8989549138828393e-07,2.2815549368988475e-06,3.3160235996654910e-04
2.7320000000000000e-10,1.5598347517275535e-06,9.2241063874316786e-07,2.3322241256888678e-06,3.7473249956986715e-04
2.7340000000000001e-10,1.6071467215754880e-06,1.0348753858148453e-06,2.3439413234980166e-06,4.2181843824720628e-04
2.7360000000000002e-10,1.6256629641132547e-06,1.1260260090325992e-06,2.3189517369627584e-06,4.7073613637064755e-04
2.7380000000000003e-10,1.6159137230548106e-06,1.1950838415986824e-06,2.2595141175379125e-06,5.1772234342997183e-04
2.7399999999999998e-10,1.5787319111670841e-06,1.2417041447881780e-06,2.1677477384940402e-06,5.5727609737115616e-04
2.7419999999999999e-10,1.5151956226411175e-06,1.2659184135668840e-06,2.0455424249347372e-06,5.8279836223769409e-04
2.7440000000000000e-10,1.4265846964085083e-06,1.2680739891808891e-06,1.8945328026791119e-06,5.8820726529296109e-04
2.7460000000000001e-10,1.3143530320781438e-06,1.2487745223682583e-06,1.7161332053187040e-06,5.7012133044894429e-04
2.7480000000000002e-10,1.1801173153194722e-06,1.2088246609258863e-06,1.5116258216781467e-06,5.2947350797233534e-04
2.7500000000000003e-10,1.0256617500164245e-06,1.1491822678965756e-06,1.2822917095683984e-06,4.7146159648622749e-04
2.7519999999999999e-10,8.5295726664915230e-07,1.0709213777858995e-06,1.0295722045669753e-06,4.0380470253165477e-04
2.7540000000000000e-10,6.6419244408526100e-07,9.7520880209434227e-07,7.5524687766991422e-07,3.3438255651426060e-04
2.7560000000000001e-10,4.6181205619413124e-07,8.6329664188172789e-07,4.6161332981876764e-07,2.6945534436492231e-04
2.7580000000000002e-10,2.4855783182614958e-07,7.3653183800693989e-07,1.5165358161539700e-07,2.1295422386536863e-04
2.7600000000000003e-10,2.7504879071329549e-08,5.9638226719384462e-07,-1.7082837996002108e-07,1.6663439427628659e-04
2.7619999999999999e-10,-1.9791350612751982e-07,4.4447688310046466e-07,-5.0111301233795411e-07,1.3063776603633220e-04
2.7640000000000000e-10,-4.2390004612252664e-07,2.8265523818561875e-07,-8.3352957203814587e-07,1.0410900113096659e-04
2.7660000000000001e-10,-6.4631345861487865e-07,1.1301971426985801e-07,-1.1614901933067787e-06,8.5692824213508688e-05
2.7680000000000002e-10,-8.6071948459627194e-07,-6.2017729883927561e-08,-1.4776019882032996e-06,7.3873914377984017e-05
2.7700000000000003e-10,-1.0624759683027669e-06,-2.3970321335096854e-07,-1.7738606313252072e-06,6.7182740520018076e-05
2.7719999999999998e-10,-1.2468520541192951e-06,-4.1693162210036856e-07,-2.0419228121358747e-06,6.4306304120219870e-05
2.7739999999999999e-10,-1.4091782261919605e-06,-5.9026756323601393e-07,-2.2734479517633924e-06,6.4137954910958343e-05
2.7760000000000000e-10,-1.5450205106281472e-06,-7.5600135450283506e-07,-2.4604922746917309e-06,6.5790505360502501e-05
2.7780000000000001e-10,-1.6503690645877565e-06,-9.1024150671516409e-07,-2.5959314845755465e-06,6.8588119324722332e-05
2.7800000000000002e-10,-1.7218289621045476e-06,-1.0490413340727231e-06,-2.6738828082322118e-06,7.2046436229593065e-05
2.7820000000000003e-10,-1.7567995711231136e-06,-1.1685534278520282e-06,-2.6900939084369163e-06,7.5846762154680979e-05
2.7839999999999999e-10,-1.7536287231018501e-06,-1.2652022234636329e-06,-2.6422658197729183e-06,7.9808104974518545e-05
2.7860000000000000e-10,-1.7117290013004851e-06,-1.3358622253587478e-06,-2.5302800239950373e-06,8.3859650734365384e-05
2.7880000000000001e-10,-1.6316458666067559e-06,-1.3780279887744993e-06,-2.3563060453046816e-06,8.8015516609607405e-05
2.7900000000000002e-10,-1.5150708040012630e-06,-1.3899619136192743e-06,-2.1247750682084757e-06,9.2353034179554560e-05
2.7920000000000003e-10,-1.3647968827437122e-06,-1.3708073319853179e-06,-1.8422162082174453e-06,9.6995322577702169e-05
2.7939999999999999e-10,-1.1846186584368538e-06,-1.3206571289790481e-06,-1.5169640298241049e-06,1.0209848754244673e-04
2.7960000000000000e-10,-9.7918273870538272e-07,-1.2405719179851865e-06,-1.1587573750377458e-06,1.0784343919930447e-04
2.7980000000000001e-10,-7.5379913158747559e-07,-1.1325461577981526e-06,-7.7825923139761150e-07,1.1443206626922606e-04
2.8000000000000002e-10,-5.1422631188226606e-07,-9.9942504413007559e-07,-3.8653413276887300e-07,1.2208732995269746e-04
2.8020000000000003e-10,-2.6644010086253036e-07,-8.4477462103372556e-07,5.4772905694359477e-09,1.3105671973679612e-04
2.8039999999999998e-10,-1.6393464536634735e-08,-6.7270763729127557e-07,3.8744780622550868e-07,1.4161839546608494e-04
2.8059999999999999e-10,2.3022462160197402e-07,-4.8767207127021348e-07,7.5008287424100888e-07,1.5408914470822337e-04
2.8080000000000000e-10,4.6822996469305187e-07,-2.9420560086365095e-07,1.0854431927640517e-06,1.6883288585443825e-04
2.8100000000000001e-10,6.9318882695391051e-07,-9.6655743712838242e-08,1.3871538109130068e-06,1.8626764793787701e-04
2.8120000000000002e-10,9.0166748248476370e-07,1.0112593213710718e-07,1.6504939948046965e-06,2.0686745234733882e-04
2.8140000000000003e-10,1.0914802604042533e-06,2.9610115894559871e-07,1.8723727019621829e-06,2.3115286555219571e-04
2.8159999999999999e-10,1.2619306578118740e-06,4.8635890174149868e-07,2.0512038967795732e-06,2.5965963560429839e-04
2.8180000000000000e-10,1.4140297456940301e-06,6.7140086310632434e-07,2.1867031708981802e-06,2.9286836822980960e-04
2.8200000000000001e-10,1.5506663598319158e-06,8.5236521184640317e-07,2.2796316789531027e-06,3.3107024115903381e-04
2.8220000000000002e-10,1.6766999464974402e-06,1.0321538841573881e-06,2.3315150751858841e-06,3.7413800650413012e-04
2.8240000000000003e-10,1.7989472001545612e-06,1.2154320246942472e-06,2.3443640964790096e-06,4.2117874965113606e-04
2.8259999999999999e-10,1.9260441118118772e-06,1.4084818512953452e-06,2.3204201347370506e-06,4.7008705777507899e-04
2.8280000000000000e-10,2.0681759045126834e-06,1.6189070494082482e-06,2.2619442388122284e-06,5.1712282409929213e-04
2.8300000000000001e-10,2.2366822789636410e-06,1.8552010951007066e-06,2.1710622378200740e-06,5.5680619030029686e-04
2.8320000000000001e-10,2.4435718819754382e-06,2.1262207941473286e-06,2.0496727926209205e-06,5.8254529834613042e-04
2.8340000000000002e-10,2.7009988099148814e-06,2.4406253151066008e-06,1.8994197026245852e-06,5.8823944950678797e-04
2.8360000000000003e-10,3.0207588261346320e-06,2.8063447686262325e-06,1.7217250427126259e-06,5.7046053770992331e-04
2.8379999999999999e-10,3.4138665975561452e-06,3.2301441046402240e-06,1.5178758188751268e-06,5.3008217452027624e-04
2.8400000000000000e-10,3.8902677179608517e-06,3.7173380265832830e-06,1.2891538450866221e-06,4.7225459047335963e-04
2.8420000000000001e-10,4.4587156140986390e-06,4.2716861835414341e-06,1.0369964192331863e-06,4.0467808058197865e-04
2.8440000000000002e-10,5.1268193032018793e-06,4.8954713404633353e-06,7.6317397890250196e-07,3.3524232466303498e-04
2.8460000000000003e-10,5.9012485292075863e-06,5.5897420638650568e-06,4.6997003668519369e-07,2.7023417563263067e-04
2.8479999999999999e-10,6.7880690601162428e-06,6.3546869884757540e-06,1.6034815372027613e-07,2.1361472797290837e-04
2.8500000000000000e-10,7.7931752589988094e-06,7.1901024590571117e-06,-1.6190949865668149e-07,1.6716398920653769e-04
2.8520000000000001e-10,8.9227874991483028e-06,8.0959173308375892e-06,-4.9210713331407839e-07,1.3104076195270979e-04
2.8540000000000002e-10,1.0183982570220110e-05,9.0727420503552992e-06,-8.2459793796720918e-07,1.0439932512136524e-04
2.8560000000000003e-10,1.1585216919308801e-05,1.0122405077539702e-05,-1.1528161255312978e-06,8.5888640859841907e-05
2.8579999999999999e-10,1.3136775810451132e-05,1.1248418816754187e-05,-1.4693868578011694e-06,7.3994152713287813e-05
2.8599999999999999e-10,1.4851031366833219e-05,1.2456273947916149e-05,-1.7663176540447488e-06,6.7245083390961018e-05
2.8620000000000000e-10,1.6742325799815457e-05,1.3753399542017999e-05,-2.0352688424695663e-06,6.4326158963177210e-05
2.8640000000000001e-10,1.8826238986216713e-05,1.5148566917591699e-05,-2.2678936410785119e-06,6.4128034941332806e-05
2.8660000000000002e-10,2.1117999970704027e-05,1.6650498469139603e-05,-2.4562311448069715e-06,6.5760774555738525e-05
2.8680000000000003e-10,2.3629915770367965e-05,1.8265522045726959e-05,-2.5931286295712447e-06,6.8545948553807036e-05
2.8699999999999999e-10,2.6367942407308505e-05,1.9994323114494035e-05,-2.6726640506010305e-06,7.1996877206080757e-05
2.8720000000000000e-10,2.9327860832846912e-05,2.1828165934334915e-05,-2.6905362804673439e-06,7.5792879676317692e-05
2.8740000000000001e-10,3.2491815804421776e-05,2.3745276001711578e-05,-2.6443902031257520e-06,7.9751326523020430e-05
2.8760000000000002e-10,3.5826089199650906e-05,2.5708256334998582e-05,-2.5340466549073072e-06,8.3800103557880415e-05
2.8780000000000003e-10,3.9280842900095889e-05,2.7663351686890590e-05,-2.3616133859292580e-06,8.7952330305756448e-05
2.8799999999999999e-10,4.2792212269233244e-05,2.9542075421952686e-05,-2.1314622736676645e-06,9.2284593513963738e-05
2.8820000000000000e-10,4.6286659803213181e-05,3.1265255077682846e-05,-1.8500691110098706e-06,9.6919461339253839e-05
2.8840000000000001e-10,4.9687036275923970e-05,3.2749058011449886e-05,-1.5257242515839492e-06,1.0201261953617365e-04
2.8860000000000002e-10,5.2919464510472566e-05,3.3912157401500772e-05,-1.1681338953794376e-06,1.0774462677364632e-04
2.8880000000000003e-10,5.5920041226551788e-05,3.4682993457773638e-05,-7.8794152654743134e-07,1.1431702998381125e-04
2.8899999999999998e-10,5.8640459907006054e-05,3.5006116882038367e-05,-3.9620586710528007e-07,1.2195240530805603e-04
2.8919999999999999e-10,6.1051936264612330e-05,3.4846838543054598e-05,-3.8749344099166305e-09,1.3089776883562707e-04
2.8940000000000000e-10,6.3147170438673954e-05,3.4193762298612257e-05,3.7870491770936973e-07,1.4143068400516496e-04
2.8960000000000001e-10,6.4940410247736767e-05,3.3059142936974116e-05,7.4221056495968394e-07,1.5386719936402434e-04
2.8980000000000002e-10,6.6465923229283477e-05,3.1477306752788254e-05,1.0786675010800636e-06,1.6857035642465628e-04
2.9000000000000003e-10,6.7775318594774959e-05,2.9501557619260185e-05,1.3816620869942900e-06,1.8595721651591172e-04
2.9019999999999999e-10,6.8934193754189804e-05,2.7200065079185588e-05,1.6464345575421594e-06,2.0650086443630073e-04
2.9040000000000000e-10,7.0018541946213986e-05,2.4651217164178623e-05,1.8698573708940378e-06,2.3072121386321970e-04
2.9060000000000001e-10,7.1111279771881122e-05,2.1938853366787556e-05,2.0503129075840567e-06,2.5915411561126220e-04
2.9080000000000002e-10,7.2299162645619527e-05,1.9147703972887994e-05,2.1874918198344303e-06,2.9228184796351476e-04
2.9100000000000003e-10,7.3670269714896607e-05,1.6359273335008331e-05,2.2821379505344125e-06,3.3040012033315951e-04
2.9119999999999999e-10,7.5312166040964371e-05,1.3648328627282219e-05,2.3357674888850723e-06,3.7339087868774510e-04
2.9140000000000000e-10,7.7310790454037786e-05,1.1080095385813005e-05,2.3503890546020891e-06,4.2037706728543248e-04
2.9160000000000001e-10,7.9750070233206621e-05,8.7082143369686739e-06,2.3282481503471069e-06,4.6927687882657344e-04
2.9180000000000002e-10,8.2712224714223930e-05,6.5734759918418691e-06,2.2716145514216254e-06,5.1637938897675746e-04
2.9200000000000003e-10,8.6278684957580770e-05,4.7033158671495636e-06,2.1826254669853999e-06,5.5623114366137709e-04
2.9219999999999998e-10,9.0531521757630188e-05,3.1120214177211246e-06,2.0631914210083417e-06,5.8224885663111896e-04
2.9239999999999999e-10,9.5555235364139720e-05,1.8015715322472579e-06,1.9149663129430434e-06,5.8830734697472916e-04
2.9260000000000000e-10,1.0143871196667881e-04,7.6300232943258494e-07,1.7393783564107285e-06,5.7091884330906506e-04
2.9280000000000001e-10,1.0827708650069169e-04,-2.1828421696454716e-08,1.5377147015995244e-06,5.3088142090258847e-04
2.9300000000000002e-10,1.1617315727361454e-04,-5.7821905225568071e-07,1.3112495577173885e-06,4.7328506705638203e-04
2.9320000000000003e-10,1.2523785934078478e-04,-9.3648775104666928e-07,1.0614035063977600e-06,4.0580666198547104e-04
2.9339999999999999e-10,1.3558910011184270e-04,-1.1298586549745448e-06,7.8992030203042903e-07,3.3634915306912438e-04
2.9360000000000000e-10,1.4734797007475334e-04,-1.1924895037726685e-06,4.9904657722894547e-07,2.7123385766778321e-04
2.9380000000000001e-10,1.6063094742078303e-04,-1.1577356231671703e-06,1.9169932909776058e-07,2.1446032029351451e-04
2.9400000000000002e-10,1.7553622549717224e-04,-1.0567161644946786e-06,-1.2839416324085341e-07,1.6784028099826580e-04
2.9420000000000003e-10,1.9212177538907981e-04,-9.1721856718373669e-07,-4.5659907187563240e-07,1.3155404908706686e-04
2.9439999999999999e-10,2.1037240946353663e-04,-7.6294909840968532e-07,-7.8733244425994501e-07,1.0476805633369877e-04
2.9460000000000000e-10,2.3015336234989979e-04,-6.1311339506985480e-07,-1.1140912636404010e-06,8.6136526806900447e-05
2.9480000000000001e-10,2.5114952650869758e-04,-4.8229266637318355e-07,-1.4295577356686170e-06,7.4145737202484824e-05
2.9500000000000002e-10,2.7279362154921055e-04,-3.8056918562233277e-07,-1.7257856858261732e-06,6.7323198170829104e-05
2.9520000000000002e-10,2.9419447523796141e-04,-3.1384867308263672e-07,-1.9944659847674864e-06,6.4350639444690075e-05
2.9540000000000003e-10,3.1408854619623848e-04,-2.8432630516387144e-07,-2.2272620081375506e-06,6.4115217222197944e-05
2.9559999999999999e-10,3.3085114359911525e-04,-2.9104617358994896e-07,-2.4161988499704340e-06,6.5723454815795764e-05
2.9580000000000000e-10,3.4261050443471397e-04,-3.3050973707068518e-07,-2.5540831164708101e-06,6.8493607374870298e-05
2.9600000000000001e-10,3.4749497066918105e-04,-3.9729591393302870e-07,-2.6349245163547204e-06,7.1936048407752088e-05
2.9620000000000002e-10,3.4400044750327067e-04,-4.8466293591441760e-07,-2.6543270077543480e-06,7.5727587511228200e-05
2.9640000000000003e-10,3.3139905388779192e-04,-5.8510919462881123e-07,-2.6098166734781317e-06,7.9683539729353525e-05
2.9659999999999999e-10,3.1005471054595024e-04,-6.9087664212296165e-07,-2.5010761947330023e-06,8.3730169499847209e-05
2.9680000000000000e-10,2.8151343263207811e-04,-7.9438570014920398e-07,-2.3300618032358834e-06,8.7879362858371974e-05
2.9700000000000001e-10,2.4831225556444053e-04,-8.8859512778101695e-07,-2.1009875011851933e-06,9.2206797014976130e-05
2.9720000000000002e-10,2.1356219670512396e-04,-9.6728404091831856e-07,-1.8201723213285586e-06,9.6834380567178941e-05
2.9740000000000003e-10,1.8043909774186211e-04,-1.0252564453699709e-06,-1.4957583042795100e-06,1.0191731219799877e-04
2.9759999999999999e-10,1.5172135162608389e-04,-1.0584713795718770e-06,-1.1373183721899648e-06,1.0763576015809254e-04
2.9780000000000000e-10,1.2946052692457697e-04,-1.0641041380734673e-06,-7.5538306487313340e-07,1.1419090719397039e-04
2.9800000000000000e-10,1.1480541926791056e-04,-1.0405460634938727e-06,-3.6092206441009307e-07,1.2180492908602369e-04
2.9820000000000001e-10,1.0795799243586933e-04,-9.8735199644739475e-07,3.5180194806839345e-08,1.3072435306278374e-04
2.9840000000000002e-10,1.0822958636484533e-04,-9.0514557729005486e-07,4.2261607105127392e-07,1.4122612559404603e-04
2.9860000000000003e-10,1.1417576761811753e-04,-7.9549312653343784e-07,7.9207894810571234e-07,1.5362552818575217e-04
2.9879999999999999e-10,1.2380008103600573e-04,-6.6075675801080426e-07,1.1355931419089017e-06,1.6828469088066267e-04
2.9900000000000000e-10,1.3481718457444448e-04,-5.0393672462048443e-07,1.4467321369157677e-06,1.8561967167728637e-04
2.9920000000000001e-10,1.4495179906102027e-04,-3.2851184740431328e-07,1.7207185413907739e-06,2.0610259489693822e-04
2.9940000000000002e-10,1.5223063362461385e-04,-1.3828537317492591e-07,1.9544097473514977e-06,2.3025273365672358e-04
2.9960000000000003e-10,1.5521453133779818e-04,6.2758087175715790e-08,2.1461826488722017e-06,2.5860613252789110e-04
2.9979999999999999e-10,1.5312747326584128e-04,2.7058059424421878e-07,2.2957380520054475e-06,2.9164698177886871e-04
3.0000000000000000e-10,1.4586603397070613e-04,4.8120151044445451e-07,2.4038500528090910e-06,3.2967601530492556e-04
3.0020000000000001e-10,1.3390517539846311e-04,6.9078965816300099e-07,2.4720874666998826e-06,3.7258525825225794e-04
3.0040000000000002e-10,1.1813946375636567e-04,8.9573693621466716e-07,2.5025335035053812e-06,4.1951493422087092e-04
3.0060000000000003e-10,9.9704979217575901e-05,1.0927140050691543e-06,2.4975267352307749e-06,4.6840884841758013e-04
3.0079999999999998e-10,7.9818066643589953e-05,1.2787090662951632e-06,2.4594416520605027e-06,5.1558762560157366e-04
3.0099999999999999e-10,5.9650596847630976e-05,1.4510510086045280e-06,2.3905215096547101e-06,5.5562620908637434e-04
3.0120000000000000e-10,4.0245880201255989e-05,1.6074183944839212e-06,2.2927704787457703e-06,5.8195023605013964e-04
3.0140000000000001e-10,2.2469505526152590e-05,1.7458360368900423e-06,2.1679069042653696e-06,5.8840749878149928e-04
3.0160000000000002e-10,6.9857566904613309e-06,1.8646613425687655e-06,2.0173751118151684e-06,5.7144499954746969e-04
3.0180000000000003e-10,-5.7489843411692264e-06,1.9625631785721116e-06,1.8424097721995993e-06,5.3177845330045284e-04
3.0199999999999999e-10,-1.5481726438231935e-05,2.0384966653679457e-06,1.6441443091366996e-06,4.7443233097605863e-04
3.0220000000000000e-10,-2.2150309377834708e-05,2.0916778627537236e-06,1.4237531058574852e-06,4.0705831700505612e-04
